distance,flow
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,0.994237738104
35,0.0057622618963
36,0.994237738104
36,0.0057622618963
37,0.0057622618963
37,0.994237738104
38,0.0057622618963
38,0.994237738104
39,0.0057622618963
39,0.994237738104
40,0.0057622618963
40,0.994237738104
41,0.0057622618963
41,0.994237738104
42,0.0057622618963
42,0.994237738104
43,0.0057622618963
43,0.994237738104
44,0.994237738104
44,0.0057622618963
45,0.0057622618963
45,0.994237738104
46,0.0057622618963
46,0.994237738104
47,0.0057622618963
47,0.994237738104
48,0.0057622618963
48,0.994237738104
49,0.994237738104
49,0.0057622618963
50,0.0057622618963
50,0.994237738104
51,0.0057622618963
51,0.994237738104
52,0.0057622618963
52,0.994237738104
53,0.0057622618963
53,0.994237738104
54,0.0057622618963
54,0.994237738104
55,0.0057622618963
55,0.994237738104
56,0.0057622618963
56,0.994237738104
57,0.0057622618963
57,0.994237738104
58,0.0057622618963
58,0.994237738104
59,0.0057622618963
59,0.994237738104
60,0.994237738104
60,0.0057622618963
61,0.0057622618963
61,0.994237738104
62,0.0057622618963
62,0.994237738104
63,0.0057622618963
63,0.994237738104
64,0.994237738104
64,0.0057622618963
65,0.0057622618963
65,0.994237738104
66,0.0057622618963
66,0.994237738104
67,0.0057622618963
67,0.994237738104
68,0.0057622618963
68,0.994237738104
69,0.0057622618963
69,0.994237738104
70,0.0057622618963
70,0.994237738104
71,0.0057622618963
71,0.994237738104
72,0.0057622618963
72,0.994237738104
73,0.0057622618963
73,0.994237738104
74,0.0057622618963
74,0.994237738104
75,0.0057622618963
75,0.994237738104
76,0.0057622618963
76,0.994237738104
77,0.0057622618963
77,0.994237738104
78,0.0057622618963
78,0.994237738104
79,0.0057622618963
79,0.994237738104
80,0.0057622618963
80,0.994237738104
81,0.0057622618963
81,0.994237738104
82,0.0057622618963
82,0.994237738104
83,0.0057622618963
83,0.994237738104
84,0.994237738104
84,0.0057622618963
85,0.0057622618963
85,0.994237738104
86,0.0057622618963
86,0.994237738104
87,0.0057622618963
87,0.994237738104
88,0.0057622618963
88,0.994237738104
89,0.0057622618963
89,0.994237738104
90,0.0057622618963
90,0.994237738104
91,0.0057622618963
91,0.994237738104
92,0.0057622618963
92,0.994237738104
93,0.0057622618963
93,0.994237738104
94,0.0057622618963
94,0.994237738104
95,0.0057622618963
95,0.994237738104
96,0.0057622618963
96,0.994237738104
97,0.0057622618963
97,0.994237738104
98,0.0057622618963
98,0.994237738104
99,0.994237738104
99,0.0057622618963
100,0.0057622618963
100,0.994237738104
