distance,flow
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,0.00192874997551
38,0.0329988532826
38,0.000329988532826
38,0.0247491399619
38,0.000412485666032
38,0.00415655024396
38,0.00154929616162
38,0.00023436082591
38,1.2219145382e-05
38,0.000329844657826
38,0.086940428801
38,3.56577358858e-05
38,0.000197993119696
38,0.00685551176946
38,0.000274962944977
38,0.000362447854857
38,1.85654848453e-05
38,0.0180221211073
38,0.00296989679543
38,0.00102698288712
38,0.000382380482194
38,0.00511267733334
38,0.00218047149814
38,0.0230991972978
38,0.0164994266413
38,0.00395870743405
38,0.00339063217479
38,3.58037558116e-06
38,0.0053257273348
38,0.00150648905917
38,0.0075861621492
38,0.000659977065652
38,0.0020172476202
38,0.135314449508
38,0.00164994266413
38,0.000908342934883
38,0.0164994266413
38,0.00421587376746
38,0.00577479932445
38,0.000376747907927
38,0.000132665784835
38,0.00823981366466
38,0.00242083234054
38,0.000313489106185
38,0.000832550178698
38,0.00016506026412
38,0.000566491809285
38,0.0378166858618
38,0.000497027738177
38,0.000437234805994
38,0.000118259145469
38,0.00116002518887
38,0.00030771430686
38,8.41965741505e-05
38,0.00648212974457
38,0.000143035839473
38,0.000650572392466
38,0.00139090166586
38,0.0137315768747
38,0.0181113462117
38,7.9956386498e-05
38,0.000167634174676
38,0.00064347763901
38,9.46077123612e-05
38,6.59977065652e-06
38,0.00480527189574
38,0.000483481378916
38,0.00134570264154
38,0.000179606323641
38,0.00100004856309
38,0.000129924240104
38,0.000164994266413
39,8.7678276463e-07
39,0.000497027738177
39,2.3348500025e-06
39,1.6490089946e-05
39,0.00337215543388
39,3.57356739218e-08
39,0.00139090166586
39,3.58037558116e-06
39,7.18458551172e-07
39,0.00430157482048
39,0.0160262150981
39,0.00192874997551
39,2.03965922541e-06
39,0.00415655024396
39,0.00395870743405
39,0.00823981366466
39,0.0741065193336
39,0.0126581871007
39,0.000412485666032
39,0.00116002518887
39,0.000469367160899
39,0.0378166858618
39,0.000329988532826
39,0.000219896438551
