distance,flow
1,0.188361641811
2,0.0792192179827
3,0.0289838774561
4,0.00610664915419
5,0.00479616131132
6,0.200546793768
7,0.00430144640921
7,0.0143026637746
7,0.0714416913666
8,0.0866498093374
9,0.0163412269703
9,0.0105453849067
10,0.00920733751762
10,0.0163412269703
11,0.0163412269703
11,0.00335260929411
12,0.0163412269703
12,0.00364024798319
13,0.0163412269703
13,0.00912646449123
13,0.00182445556682
14,0.0389792691333
14,0.0163412269703
14,0.00658502633441
15,0.000175137154439
15,0.0163412269703
15,0.0100866277735
15,0.000197497236613
16,0.0163412269703
16,0.0304792595096
16,0.000234380836233
17,0.00546215123915
17,0.00022567370284
17,0.00160797337194
17,0.00287044956728
17,0.00225253083806
17,0.0163412269703
18,0.0163412269703
18,0.00142601158112
19,0.0163412269703
19,0.191501913545
20,0.0163412269703
20,0.0339271042367
21,0.0163412269703
21,0.062056868442
22,0.0163412269703
22,0.0374515023303
23,0.0163412269703
23,0.0266321400137
24,0.0163412269703
24,0.0115311620487
25,0.0163412269703
25,0.000480427202515
25,0.0142739540171
26,0.0163412269703
26,0.0111428187058
26,0.000480427202515
27,0.0163412269703
27,0.00173406817796
27,0.0127330442416
27,0.00972253585812
28,0.0163412269703
28,0.021164860693
28,0.0095207276112
28,0.0302678714553
29,3.10244151242e-05
29,7.70956715835e-05
29,0.000183044049233
29,1.57305729079e-06
29,2.18722126625e-05
29,9.30732453724e-06
29,1.86146490745e-05
29,0.000224719583513
29,1.06233429975e-05
29,0.00265938754696
29,0.000279219736118
29,0.000316349601016
29,1.56973147349e-06
29,0.000150468413352
29,4.02852030386e-05
29,4.23879727445e-05
29,0.000218318809228
29,0.00167594076648
29,0.000222274422156
29,0.000351087793752
29,0.000369345662052
29,0.000310244151242
29,0.000279219736118
29,0.000252848983261
29,8.06634793227e-05
29,4.52180850433e-05
29,0.000774059157347
29,3.54645921874e-05
29,0.00155106563413
29,7.17124857054e-05
29,0.000159620615814
29,0.00484601364239
29,1.55122075621e-06
29,0.00023268311343
29,0.000682986986749
29,1.08585452934e-07
29,8.06634793227e-05
29,2.08021805849e-05
29,0.0438603041165
30,4.41449036338e-05
30,4.41977428597e-05
30,4.54290301689e-05
30,7.95964250264e-05
30,4.4906022662e-05
30,4.42057931561e-05
30,4.64789740791e-05
30,8.58879698223e-05
30,2.91777127829e-06
30,3.90032067632e-07
30,4.41449036338e-05
30,7.47238805666e-05
30,4.56519193096e-05
30,7.95769807024e-05
30,8.30987250678e-05
30,7.51478029046e-07
30,6.02102944012e-06
30,4.52104702732e-05
30,6.46341981752e-05
30,0.000124097660497
30,0.00023001873171
30,9.04878774455e-05
30,0.000316349601016
30,4.62513700294e-05
30,0.000365153231106
30,4.53645222867e-05
30,8.61317494074e-05
30,5.2774129576e-06
30,4.55618804508e-05
30,5.26697411878e-05
30,5.2774129576e-06
30,4.41322996497e-05
30,9.30732453724e-06
30,4.22801950578e-05
30,4.41449036338e-05
30,4.52180850433e-05
30,4.42971274395e-05
30,7.95995883567e-05
30,5.87224993048e-06
30,4.61682077565e-05
30,4.30590890471e-05
30,7.91137994904e-05
30,4.13379761538e-05
30,0.000105573779415
30,4.41449036338e-05
30,8.06242171705e-05
30,7.70956715835e-05
30,1.46806233456e-05
30,1.4680621865e-05
30,8.19466514055e-06
30,9.01276004965e-06
30,8.12304244241e-05
30,4.43418340075e-05
30,4.53243336798e-05
30,7.47474914913e-05
30,3.08274855499e-05
30,1.24645805045e-05
30,0.000218106906619
30,1.48864386346e-05
30,1.5413742775e-05
30,1.64854510619e-05
30,9.24824566497e-05
30,7.17124857054e-05
30,7.70687138749e-06
30,4.4906022662e-05
30,7.70687138749e-06
30,4.52409150344e-05
30,1.37227338481e-05
30,1.5413742775e-08
30,2.67802440132e-07
30,0.000213361911121
30,6.59636486006e-05
30,2.3260993954e-07
30,3.1853156521e-07
30,7.93591752515e-05
30,4.45370230237e-05
30,1.33909427318e-07
30,3.50310760574e-05
30,4.36414030205e-05
30,1.19615397007e-07
30,2.71810827339e-05
30,9.2336415513e-05
30,4.61682077565e-05
30,1.16770253525e-05
30,0.000231985794649
30,3.54645921874e-05
30,3.04467750533e-08
30,0.000123115220684
