distance,flow
22,1.18327101054e-16
22,6.46325291772e-13
22,4.85713316176e-13
23,0.00165056760135
23,0.00394168821151
23,0.00376342019737
23,0.00686861335581
23,4.85713316176e-13
23,0.00104423823197
23,6.46325291772e-13
24,0.329360405851
24,4.85713316176e-13
25,0.349135926652
25,0.0147348119988
25,0.0402006772762
25,4.85713316176e-13
26,0.316542565006
27,0.00568039963637
27,0.183421903887
28,0.520286150729
29,0.0754863316478
29,0.065444058298
29,0.00141920187283
29,0.283470422671
30,0.0320680127855
30,0.257723680689
31,0.335261857703
32,0.29196360086
33,0.348582302203
33,0.0010632111008
34,4.43262362814e-05
34,0.0452607200114
34,0.212251427327
34,0.000376112869826
34,0.000103719925099
34,0.000539052069596
35,0.080099258867
35,0.043376610168
35,0.177266542981
36,0.080099258867
36,0.00214478302779
36,0.00292351462786
36,0.00209942377693
36,0.189009765784
36,2.17567158656e-07
37,0.0016074524989
37,0.00294380886135
37,0.00245316661362
37,5.39878018066e-05
37,0.246243260982
38,0.0015568246381
38,0.00862678592658
38,0.00493143798929
38,0.290582664635
39,0.0044711379052
39,0.00784328189797
39,0.00293255877636
39,0.00491687001056
39,0.00621650243925
39,0.28105475184
39,0.02785830506
39,0.0302461597793
40,0.0124562418959
40,0.00402698915208
40,0.000875609220328
40,0.00936700469991
40,9.09563808073e-05
41,0.000685092813283
41,0.0106467749384
41,4.83886197979e-05
42,0.000190045147866
42,0.0021501487131
42,0.00309429533324
42,0.218069358675
43,0.000198757611183
43,0.00465818029773
43,0.330486298043
43,0.000174637847864
43,8.63671687098e-05
43,0.000727657699432
43,0.000625785621511
43,0.000245948302409
43,0.000517884379795
44,0.0140210171948
44,0.0119670636982
44,0.010056580351
44,0.0153950392404
44,0.0124933584842
44,7.54692409186e-05
44,0.0163998906559
44,0.000174637847864
45,0.00102868744383
45,0.0275023397602
45,7.82499919116e-05
45,0.00229115861492
45,0.0217309843562
45,0.0261980165704
45,0.00619370565213
46,0.0104757986415
46,0.00020115138033
47,0.000274606776343
48,2.15907944048e-05
48,0.00120646973837
49,0.000115825646342
49,0.000559444297154
49,2.15907944048e-05
50,0.0021441115163
50,3.67390393417e-08
50,2.15540553655e-05
51,0.000600559163413
51,0.000150142654514
51,5.98346207959e-11
51,2.15540553655e-05
52,0.000944855555336
52,1.68853267692e-06
52,5.98346207959e-11
52,1.99022018933e-05
53,0.000125270010513
53,0.000137304645255
53,1.99313194725e-05
53,1.75058095638e-05
53,7.78990558434e-14
53,1.68853267692e-06
53,7.85648717187e-14
54,0.0254774586569
54,0.000137279824633
54,1.68859235508e-06
54,1.36381385792e-16
55,0.0210135261251
55,6.8849277405e-05
55,1.40144922635e-05
55,6.64765407437e-17
55,2.52961326384e-17
55,1.43125941119e-06
55,2.57333022356e-07
56,1.55235194541e-17
56,0.00658642180973
56,0.0310681000075
56,5.09530212896e-17
56,7.99803007366e-20
56,1.43125941119e-06
57,0.0283335047297
57,0.00245922674855
57,0.000188088138964
57,5.09530212896e-17
57,3.67080298284e-22
57,2.57517546192e-06
58,0.00791526096098
58,0.0288716330584
58,1.62883900025e-24
59,0.000174472921971
59,0.00633561321887
59,0.00471047137984
60,0.00822743233534
61,0.0261927988967
61,0.000721637015912
62,0.00119583064582
63,0.00168589107088
64,0.0015807568136
65,0.00406359957051
65,0.00153568896816
66,0.0596545027495
66,0.000997835342923
66,0.000118516736792
66,0.000234094954266
66,0.000239668643653
66,0.000108543763559
66,0.000113732691115
67,0.00446226005202
67,0.000918493578078
67,0.00368307025357
68,0.000272849964476
68,0.00107954862656
68,0.207374698488
68,0.000406208036627
69,0.000259601344154
69,0.00665603404377
69,0.00966189469378
69,0.0173827700812
69,0.00359479862767
69,1.32486203223e-05
70,3.75836891626e-07
70,0.000259225507262
70,0.000153482032663
70,0.0030079966129
70,0.000964832237538
70,0.162638651649
71,3.44140834538e-07
71,0.000258881366427
71,0.000109617490605
71,0.00465793404301
71,0.00419370683682
71,4.66395573828e-09
71,3.71172935888e-07
71,4.38645420588e-05
72,3.43910843665e-07
72,0.000109617490605
72,0.000258451119048
72,0.00230377027671
72,0.152048812254
72,2.23894913306e-07
72,2.06352465977e-07
72,1.71230354441e-10
