distance,flow
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,0.999921371685
9,7.86283148451e-05
10,0.999921371685
10,7.86283148451e-05
11,0.999921371685
11,7.86283148451e-05
12,7.86283148451e-05
12,0.999921371685
13,7.86283148451e-05
13,0.999921371685
14,7.86283148451e-05
14,0.999921371685
15,7.86283148451e-05
15,0.999921371685
16,0.999921371685
16,7.86283148451e-05
17,7.86283148451e-05
17,0.999921371685
18,0.999921371685
18,7.86283148451e-05
19,7.86283148451e-05
19,0.999921371685
20,7.86283148451e-05
20,0.999921371685
21,7.86283148451e-05
21,0.999921371685
22,7.86283148451e-05
22,0.999921371685
23,0.999921371685
23,7.86283148451e-05
24,7.86283148451e-05
24,0.999921371685
25,7.86283148451e-05
25,0.00280945067703
25,0.997111921008
26,7.86283148451e-05
26,0.000227853131981
26,0.000736306221048
26,0.001845291324
26,0.997111921008
27,0.000246526930997
27,6.41191681791e-06
27,0.000466090371892
27,0.000263803932339
27,0.001598764393
27,0.000227853131981
27,0.997111921008
27,7.86283148451e-05
28,0.000246526930997
28,5.20707302009e-08
28,4.02324496897e-08
28,9.16444851535e-08
28,5.20707302009e-08
28,6.56091200529e-08
28,3.90530476507e-08
28,8.81114861097e-08
28,5.23310838519e-08
28,4.46532546838e-08
28,2.31332029527e-07
28,5.73480987068e-08
28,8.2480036638e-08
28,4.25079405995e-08
28,1.02462179352e-07
28,8.59167048312e-08
28,5.20707302009e-08
28,7.81060953011e-08
28,3.07022663156e-06
28,7.81060953011e-08
28,0.000726824077599
28,7.81060953011e-08
28,7.81060953011e-08
28,1.03771758217e-07
28,3.28722519758e-08
28,4.11619122238e-08
28,7.81060953011e-08
28,7.81060953011e-08
28,3.25442063755e-08
28,1.04141460402e-07
28,3.90973077713e-08
28,4.12738642937e-08
28,5.70955556652e-08
28,9.11237778514e-08
28,1.02462179352e-07
28,1.47943358646e-07
28,5.96287966895e-08
28,4.55618889258e-08
28,0.000227853131981
28,7.14306276895e-08
28,7.81060953011e-08
28,6.56091200529e-08
28,5.20707302009e-08
28,5.20707302009e-08
28,5.46742667109e-08
28,5.40233825834e-08
28,4.43434338391e-08
28,5.95611047402e-08
28,1.04857432942e-07
28,4.29583524157e-08
28,3.56840714067e-08
28,5.20707302009e-08
28,8.44378960936e-08
28,4.86861327378e-08
28,7.81060953011e-08
28,3.90530476507e-08
