distance,flow
1,0.36593258028
1,0.63406741972
2,0.34963113807
2,0.0163014422101
2,0.0615519965375
2,0.572515423182
3,0.34963113807
3,0.00417678265163
3,0.0121246595585
3,0.0178049935495
3,0.0571699142149
3,0.554710429633
4,0.00841781999622
4,0.0676790276183
4,0.0923129591425
4,0.107890222312
4,0.0817489289974
4,0.0178049935495
4,0.0531341765413
4,0.0896082351409
4,0.465102194492
5,0.41856914912
5,0.000268218888929
5,0.00814960110729
5,0.00108709649307
5,0.0676790276183
5,0.0923129591425
5,7.50306124795e-07
5,2.75435848475e-05
5,1.17033694675e-05
5,0.00267694154798
5,1.84125620814e-06
5,0.000635174323501
5,0.0123857662055
5,0.058979839074
5,0.0011206169424
5,5.87649755202e-05
5,3.36185082721e-05
5,2.74222633185e-06
5,0.000364047783886
5,0.000194633468944
5,0.00471838712592
5,1.17711962824e-06
5,0.0520470800482
5,0.0178049935495
5,0.0465330453724
5,0.00038213037736
5,0.0896082351409
6,0.00069451680226
6,1.05181153811e-07
6,4.86759174319e-05
6,4.30295110098e-05
6,3.5557757684e-05
6,0.00018024692225
6,0.000247833433605
6,0.000190118596011
6,0.000211246161915
6,0.000349940905601
6,0.000242052534875
6,0.000486759174319
6,0.000292055504591
6,0.000338873548826
6,0.00294773007285
6,0.000185326529392
6,4.73860056199e-05
6,2.74222633185e-06
6,9.86612170427e-05
6,4.67940532635e-05
6,0.000100851633327
6,0.000137037310346
6,2.41942340538e-05
6,5.18447196567e-05
6,3.97925625006e-05
6,0.00024337958716
6,0.0011206169424
6,1.34861264507e-06
6,0.00030122093229
6,0.000292055504591
6,2.94051217206e-05
6,0.000109319694769
6,1.01617834026e-05
6,0.000256084668263
6,0.000864451138109
6,0.000336044854728
6,0.00810280705402
6,0.0495311819143
6,2.52305528449e-05
6,2.20986503668e-07
6,5.5519751423e-05
6,0.000226579114463
6,0.000224980230483
6,0.000587868790006
6,0.000163914281631
6,0.0676790276183
6,3.36185082721e-05
6,0.0923129591425
6,0.000338817231041
6,0.000338904054399
6,0.0058966394736
6,0.000377725119271
6,9.73518348636e-05
6,0.00106290225902
6,0.000292055504591
6,0.000212689421219
6,0.000148850615589
6,0.000312856961307
6,1.12056367142e-06
6,0.000382025196207
6,0.000632786926617
6,5.87649755202e-05
6,0.000269556020275
6,0.000202442456331
6,2.61949722024e-05
6,5.02189440144e-05
6,0.000226579114463
6,0.000112679881263
6,0.0178049935495
6,0.00424772311571
6,0.414321426004
6,5.92872674321e-05
6,4.66377583548e-07
6,0.00058966394736
6,1.46236658945e-05
6,7.90010139917e-05
6,0.000294048286321
6,0.000113095492927
6,7.81002929171e-05
6,0.000315222045684
6,0.000120365808626
6,0.000332276415165
6,0.0350466605509
6,7.26001308495e-05
6,0.00267694154798
6,0.00024337958716
7,1.33144951977e-06
7,4.43411233558e-05
7,2.28627845341e-05
7,2.54743167374e-07
7,0.000580926083701
7,0.000338873548826
7,4.19021127395e-07
7,0.000527811336388
7,2.45292990772e-06
7,0.000256084668263
7,0.000546108440646
7,0.00030122093229
7,2.41642116269e-05
7,1.09386947769e-06
7,5.88590394612e-07
7,0.00125889583407
7,0.000226579114463
7,6.84669769784e-05
7,0.000158112137485
7,8.86394423465e-06
7,0.00103873804739
7,0.0923129591425
7,0.000148850615589
7,0.000864451138109
7,7.23497538422e-08
7,0.000163914281631
7,4.17603493597e-05
7,3.36185082721e-05
7,0.000338485033271
7,5.87649755202e-05
7,2.35680314335e-07
7,6.93633659797e-08
7,1.46323303955e-07
7,0.00120447729424
7,5.02189440144e-05
7,2.69265158947e-08
7,0.000112679881263
7,0.0178049935495
7,0.00424772311571
7,0.00115712807236
7,0.00148088318151
7,0.412840542823
7,2.67639225993e-08
8,7.97549678968e-05
8,9.76305115183e-06
8,0.000504295199592
8,8.81429316941e-06
8,1.02692987816e-05
8,0.000226579114463
8,0.000912432816248
8,5.32577242404e-05
8,9.55467169479e-06
8,0.000100984605547
8,1.1034935423e-05
8,6.94931284726e-05
8,6.84669769784e-05
8,2.43555758701e-05
8,6.23883655912e-06
8,7.92986340262e-06
8,7.86188734578e-05
8,1.74073804948e-05
8,9.50056107827e-07
8,0.000125826698212
8,1.38524979961e-05
8,6.75210612798e-06
8,0.000148850615589
8,0.000864451138109
8,0.00030122093229
8,4.18132410539e-05
8,1.23744048873e-05
8,0.000842033823868
8,0.00120462796764
8,0.000419367298948
8,4.52842819896e-07
8,3.8825728318e-05
8,0.000359661011363
8,1.09305514194e-06
8,3.76651327875e-08
8,2.37515088505e-06
8,0.00186122434842
8,1.53634463887e-05
8,5.02189440144e-05
8,9.11896919372e-06
8,3.50294549755e-05
8,2.09898890578e-06
8,0.00067006217883
8,5.84869549678e-05
8,3.78177141876e-05
8,2.95677820476e-06
8,0.000259866159813
8,0.00153756703286
8,0.000163914281631
8,3.36185082721e-05
8,4.91225957254e-05
8,5.46788879238e-06
8,3.38192360267e-06
8,0.000338873548826
8,5.43661214091e-06
8,1.10305941843e-05
8,1.27040430341e-05
8,1.88717592359e-05
8,2.38075502954e-05
8,2.02130046615e-05
8,3.90382929106e-05
8,0.00424772311571
8,5.48626012519e-05
8,0.000488554841641
8,2.93462104175e-06
8,0.000112679881263
8,1.10385860101e-06
8,6.44429257208e-05
8,3.14909026169e-07
8,0.402519727887
8,0.000908809996746
8,1.90069296224e-05
8,2.86156694717e-06
8,3.28235137348e-05
8,7.99291107669e-06
8,1.59190262762e-05
8,2.13312682818e-05
8,1.64842752864e-05
8,0.00104137203044
8,4.56234586781e-06
8,1.7478358792e-07
8,2.89367238056e-05
8,4.81423637624e-06
8,2.78020552412e-07
8,1.38495380607e-06
8,8.51366239025e-06
8,0.000149812693874
8,1.03807896843e-05
8,1.4063210914e-05
8,0.000913100691424
9,5.82107627617e-08
9,0.000517713138119
9,0.000226579114463
9,0.00124393954879
9,9.50735382835e-06
9,6.84669769784e-05
9,6.23883655912e-06
9,4.11467862462e-07
9,5.38588245365e-07
9,1.18705043346e-06
9,1.09224456191e-06
9,4.73178664345e-08
9,0.000259866159813
9,0.000864451138109
9,0.000163914281631
9,6.42024628131e-05
9,5.29066565948e-06
9,3.36185082721e-05
9,0.00424772311571
9,0.00120462796764
9,7.92986340262e-06
9,2.43555758701e-05
9,0.000112679881263
9,0.374400003705
9,0.0281197241814
9,5.02189440144e-05
9,1.35815680225e-06
9,2.41509510111e-06
9,0.000125826698212
9,2.6267185553e-05
9,0.000842033823868
9,6.25751152543e-06
9,3.94632057135e-07
9,0.00030122093229
9,0.000148850615589
9,1.55460555009e-05
10,1.05601501331e-06
10,9.50256333855e-06
10,0.00135325924356
10,5.95774579438e-08
10,9.85380834405e-08
10,3.51890404518e-07
10,5.47601665783e-08
10,0.000226928419541
10,2.5964350062e-08
10,0.000318661584777
10,2.11375773855e-05
10,2.1363986518e-05
10,5.67710514105e-08
10,5.11173141845e-05
10,7.78930501859e-05
