distance,flow
1,0.169044356152
1,0.159695160182
1,0.16324537129
2,0.0274376975403
3,0.000879072060046
3,0.00375565440621
4,0.000143352115327
5,5.07829218679e-05
6,8.59023351189e-06
7,0.00495669166036
8,0.0063949144399
8,0.000989075969664
9,0.00373321261392
10,0.000272886776528
10,0.0015412354482
10,6.82147955541e-05
10,0.000272886776528
10,0.000122665880691
11,0.000272886776528
11,0.000426850292805
12,0.000272886776528
12,0.00756005562662
12,1.69681814228e-05
13,0.000272886776528
13,0.00124549786893
13,0.00515925823654
13,0.148993741252
13,1.69681814228e-05
14,0.000272886776528
14,0.000133799388955
14,0.00272355546916
15,0.000272886776528
15,0.000405095799622
15,0.00129695406208
15,0.00185254120445
15,0.000414097928502
16,5.98378559019e-05
16,0.000272886776528
16,0.000281726507354
16,0.00027396059525
16,0.00145146327839
16,0.000176732766281
16,0.000133324674232
16,0.000404644362582
17,0.000272886776528
17,0.00179581654936
18,0.000216143482968
18,0.000640121102127
19,0.000108723174436
19,6.20732055818e-05
20,1.01310636197e-05
20,0.000121889094036
20,2.85445333547e-05
20,5.99452224235e-05
20,2.02334186576e-05
21,8.67874253042e-06
21,0.00141607814659
21,1.45232108932e-06
22,0.000245976271664
22,8.67874253042e-06
22,9.70147866663e-07
23,3.59648003478e-07
23,0.00646168733304
23,1.12658140455e-06
23,2.29841697433e-06
23,3.6720378275e-06
23,8.31909452694e-06
24,0.00630885383418
24,0.000634100623374
25,0.000506599274137
25,0.000285045722668
25,0.00134290907205
26,0.000670302994192
26,0.00081527294033
26,2.39862148212e-05
27,2.61840802128e-06
27,6.13357770126e-06
27,0.000513446721535
27,0.000898785048607
28,1.59264824557e-05
28,5.01401784372e-05
28,0.000274012824914
28,0.000872619512823
28,9.84539223844e-05
28,8.34554991584e-06
29,0.000851736883335
29,4.81790507344e-05
30,0.0113476535425
31,0.00314012901739
32,5.00560468925e-05
32,0.000136228886082
32,0.00357831646926
33,0.00400222232985
34,0.000425445193698
34,0.000633823636002
34,0.198922351043
34,0.000691484177483
34,0.00391245869362
35,9.86844401127e-05
35,0.000373159680773
35,6.32311004879e-05
35,0.0380425718934
35,0.000143730540985
35,3.39905442619e-05
35,3.6114930176e-05
35,8.16531192264e-05
35,4.61942938043e-05
35,0.00015958873645
36,0.0785134468097
36,0.00375245519751
37,0.0143936167877
37,0.0139964565825
37,0.00888663670839
37,0.039483793386
38,0.0245485373271
38,0.00717403025368
38,6.69654876921e-07
38,8.99522018245e-05
38,9.22010068701e-05
38,4.27275124006e-05
39,0.000925294042329
39,0.00252533378585
39,0.0217252950205
40,0.00280544329789
40,0.0215596459891
41,0.002849321211
41,0.00482480342481
42,0.000794998238328
42,0.0268836090502
42,0.00037522322802
43,0.00161735249154
43,0.00321870675053
43,0.00617161419507
43,0.030902813979
43,0.00384034827998
43,0.00152597076434
44,0.00187146104274
44,0.00185644438081
44,0.0112639092832
44,0.00236626541925
44,0.00222907992652
44,0.00378224701211
45,0.00351187795421
45,0.00197804314501
45,0.000253008366064
45,0.000247349928881
45,0.011640059053
45,2.13534535327e-05
46,0.000783223804874
46,0.00874251206028
46,4.27069070655e-05
46,0.000603011503815
46,3.20857482096e-08
47,6.40603605982e-05
47,0.0454776898339
47,0.000603011503815
48,8.54192175232e-05
48,0.0320673953536
48,0.0220528655151
49,0.0253115237215
49,0.00735852555334
49,0.0295422163667
49,8.54192175232e-05
50,0.00298729658584
50,0.00184739058414
50,0.0343574988875
50,0.0225966175
50,0.00312017220958
51,0.000908859532678
51,0.000250720292257
51,0.000971539500451
51,0.00298729658584
51,0.00260848583802
51,0.0313402454343
51,0.000730777503455
51,0.000708632730623
51,0.00100287948434
52,0.00298729658584
52,0.00304680102644
52,0.000491407345151
52,0.00150392199813
52,0.0132414290114
53,0.00298729658584
53,0.0541485498265
53,0.00202447392615
53,0.0242869873578
53,7.73700633631e-08
54,0.00298729658584
54,0.0476242257951
54,0.0470841495867
55,0.00298729658584
55,0.000420674766311
55,0.0546490153785
56,0.00298729658584
56,0.00777573748669
56,0.0362757351332
56,0.00798193927689
56,2.99434702256e-06
57,0.00298729658584
57,0.00157030979906
57,0.044494858648
58,0.00298729658584
58,0.0499981429866
58,0.00157030979906
58,0.0118568076794
59,4.22369024475e-05
59,3.19847876498e-05
59,0.000801628220617
59,0.0014820140264
59,0.00156740505785
59,0.00107965261691
59,0.0264093041378
59,0.000215197653597
59,0.000393961104654
59,0.00157030979906
59,0.00117261473081
59,0.0469809684417
59,0.00298729658584
59,2.15240701738e-05
59,0.00215236396924
59,0.00246328361622
59,0.000122294310375
60,0.00298729658584
60,0.00282060646412
60,0.00125565598325
60,0.00245731235154
60,0.00157030979906
60,2.15765433397e-06
60,0.0454951919288
60,0.0110816117572
60,0.00215127338137
60,0.00756438716973
60,0.00456008066344
60,8.99488666291e-05
60,2.17049738247e-06
60,0.000844987959248
60,1.93535727913e-05
60,0.000333544739489
60,0.000537602864615
60,0.000655041531908
60,2.3252488629e-06
60,7.36312901608e-06
61,1.40307454317e-05
61,0.00201646886061
61,0.000151819667285
61,0.00057704589753
61,1.55578291622e-05
61,1.53436563189e-06
61,2.45013935749e-05
61,1.0683089605e-05
61,1.53058369573e-06
61,1.53176985539e-06
61,0.000765264298351
61,0.000765264298351
61,0.0597254984132
61,0.0022428730593
61,0.00124166772407
62,3.642840202e-09
62,0.000151819667285
62,2.95071019246e-10
62,0.00123998890523
62,1.43876836072e-06
62,1.18605202904e-08
62,6.92695785291e-08
62,1.02979785717e-09
62,4.3220527544e-10
62,4.00051278864e-07
62,1.43109444334e-10
62,1.18605202904e-07
62,3.01207398577e-09
62,2.81083915256e-08
62,1.55548676575e-08
62,5.90142038491e-07
62,1.24165884899e-09
62,1.48109980343e-06
62,3.11196331379e-09
62,1.552830861e-09
62,3.90922748772e-08
62,1.93466558696e-07
62,3.25768878239e-08
62,2.3412327534e-07
62,9.33136657615e-09
62,9.21654328615e-09
62,7.36925117016e-08
62,5.39391640819e-08
62,1.15309070069e-08
62,5.60474580221e-09
62,4.68691692183e-10
62,6.10705974528e-08
62,4.44950117161e-08
62,4.06517407962e-08
62,6.7278309056e-09
62,1.37107614557e-08
62,6.61342611393e-09
62,6.36726647114e-09
62,2.39839168504e-09
62,0.000765264298351
62,5.82396424236e-09
62,1.47092903094e-09
62,9.52784321144e-09
62,7.37677548114e-08
62,1.25685500648e-08
62,1.13499660303e-09
62,3.48183802711e-09
62,2.162734401e-08
62,1.99453151094e-10
62,4.00809718992e-09
62,1.79118251103e-08
62,2.84652486969e-08
62,9.50823563615e-09
62,1.47535509623e-10
62,8.85198304187e-08
62,1.84419387029e-08
62,1.40158734142e-08
62,3.0525096941e-09
62,1.42666837805e-09
62,4.42606528868e-08
62,2.21303264434e-07
62,3.09824570209e-08
62,4.58566921236e-08
62,3.85866323638e-07
62,2.46588927814e-07
62,2.03125691485e-08
62,2.80302714732e-08
62,9.82297796603e-09
62,1.34475958554e-08
62,5.90142038491e-08
62,3.2521392637e-08
62,3.2521392637e-09
62,3.36222941372e-08
62,0.00107243677848
62,0.0195150907509
62,2.90903857139e-07
62,3.00031896581e-09
62,2.57049087403e-07
62,0.000765264298351
62,0.0067539158959
62,1.51022955326e-08
62,2.08181987527e-09
62,1.62606963185e-08
62,0.00100717095899
62,3.20366297339e-08
62,1.55112607424e-05
62,1.67881883508e-06
62,1.0683089605e-05
62,4.65684198178e-08
62,0.000591095233909
63,2.94977124582e-11
63,0.000151819667285
63,2.68432549849e-08
63,2.73141958602e-10
63,4.3220527544e-10
63,7.10944648464e-10
63,2.44415897085e-08
63,6.98258684288e-08
63,9.33136657615e-09
63,2.6427454296e-10
63,8.39182596931e-09
63,1.67631727768e-08
63,8.7013781747e-09
63,2.94536301904e-07
63,6.72363406378e-10
63,2.13248675823e-09
63,1.09073311367e-09
63,6.36726647114e-09
63,4.77718030571e-09
63,3.78767523057e-07
63,2.05407283164e-09
63,3.79066814649e-07
63,6.0201933616e-09
63,1.552830861e-09
63,8.42099424646e-08
63,2.77470436328e-11
63,0.000765264298351
63,1.75695565715e-09
63,6.61342611393e-09
63,5.90142038491e-07
63,1.11030312825e-08
63,1.25685500648e-08
63,1.75928607521e-08
63,1.70135750624e-08
63,4.49326134202e-09
63,4.73798848708e-08
63,2.15231750303e-08
63,8.76880139553e-10
63,9.82297796603e-09
63,6.39628445755e-10
63,1.02979785717e-09
63,5.90142038491e-08
63,3.2521392637e-09
63,5.02000565668e-10
63,1.73936679895e-09
63,1.98596900011e-08
63,2.29249730898e-07
63,1.24943373729e-10
63,1.84152995724e-08
63,1.23995695363e-09
63,1.32220919358e-08
63,6.7278309056e-09
63,2.55140916929e-10
63,2.37210405808e-07
63,1.34180981429e-08
63,1.51022955326e-08
63,0.00398781457797
63,6.10705974528e-08
63,1.13499660303e-09
63,4.68691692183e-10
63,6.26874177339e-10
63,3.74606937996e-08
