distance,flow
1,0.165972235148
2,0.0102271078015
2,0.00590316689948
3,0.848185793198
3,0.00638394432115
4,0.0105029794017
4,0.172929138724
5,0.000543794591191
5,0.198746824075
6,0.0292736218405
7,0.00071739739636
7,0.000842162795521
7,0.00165989590364
7,0.542664173446
7,0.000959670315373
7,0.000844263102558
7,0.000759836792302
8,0.0976720908954
8,0.275192849535
8,0.00984164285365
9,0.0525860742733
9,0.00697274695426
9,0.0086519711997
9,0.348042617849
10,0.00370197800064
10,0.253828188128
11,0.00070008870479
11,3.92727113241e-05
11,0.000449681852296
11,0.0447737138362
11,0.091552881135
11,5.44319778954e-05
11,9.66108698578e-07
11,7.89381497616e-07
11,4.31999824568e-07
11,1.1389086284e-05
11,0.000559975884595
11,0.000955897793633
11,0.000929052499807
12,0.234398360126
13,0.0422660401114
13,0.101595249093
14,0.0422660401114
14,0.00554883218279
14,0.00506980491006
14,0.00334710163445
14,0.00770810910375
14,0.105813239527
15,0.0416877295965
15,0.00941291717399
15,0.00301902442956
15,0.00301902442956
15,0.0120760977182
15,0.00452853664433
15,0.00211331710069
15,0.00603774695666
15,0.00392473175843
15,0.00452853664433
15,0.256555439413
15,0.00379308316104
16,0.423215934316
16,1.26332983964e-05
17,0.335446874113
17,0.0130222523311
17,1.26332983964e-05
18,0.344288488045
18,1.26332983964e-05
19,0.00883641179816
19,0.0166670414193
20,0.0164390160709
20,0.36648368755
21,0.349442154257
21,0.0258163522607
21,0.00247570005454
22,0.041643652224
22,0.0134975000957
22,0.0015821098076
22,0.25506955384
23,0.0487087076409
23,0.00408478032361
24,0.0278981519607
24,0.0254230930041
24,0.0487087076409
25,0.0027530683148
25,0.0736096330974
25,0.0487087076409
26,0.0201266161839
26,0.000926091558927
27,0.0017764190422
27,0.0179197068551
27,0.00386300074876
28,0.00133503358418
28,0.00318206743735
28,0.0274079132612
29,0.00466743539002
29,0.00520408128638
29,0.370751608693
30,0.22322474443
30,0.00422109606439
30,0.0107307058304
30,0.0157584723378
30,0.0152717260591
31,0.26721650532
31,0.00389392456046
32,0.0761942815654
32,0.0161346963572
32,0.257998651295
33,0.00266915839153
33,0.00858808588847
33,0.046121332987
33,0.0120951357414
33,0.187118881072
33,0.000579312602531
34,0.000694490848371
34,0.0252748183909
34,0.021242716297
34,0.323177189888
34,0.00266915839153
35,0.0284850859795
35,0.000408618528336
35,0.000409021296529
35,0.274981704965
36,0.0455854361587
36,0.000409021296529
36,0.0441607211984
36,0.0102375634036
36,0.0201348034239
36,0.00117284425392
37,0.0002227435191
37,0.00217032554982
37,0.000241375065023
37,0.000484684386839
37,0.000408169888234
37,8.51408295065e-07
38,0.000222072163197
38,0.000310277531781
38,0.00104227748796
38,0.0183785094502
38,9.7892356453e-05
38,6.71355903909e-07
39,0.000310277531781
39,0.000145828177885
39,0.000221947151586
39,0.0146305924315
39,9.7892356453e-05
39,7.80303473712e-09
39,6.63552869172e-07
39,1.25011610213e-07
40,1.81206483668e-05
40,0.000221523131308
40,0.000145828177885
40,1.10497038569e-09
40,0.0210250803159
40,0.004971483455
40,0.0034605999902
40,1.24081959101e-05
40,2.5037419482e-05
40,6.69806435144e-09
40,2.96827943055e-12
40,1.02500256057e-08
40,1.58708825464e-05
40,1.47493649496e-05
40,1.17058451982e-05
40,4.2402027778e-07
40,6.53302843566e-07
40,1.25008641934e-07
41,0.000221448456015
41,0.000145828177885
41,7.46752935446e-08
41,1.126590943e-09
41,4.56345973764e-15
41,1.53520135405e-11
41,0.00637690893088
41,0.0149058821589
41,2.96371597081e-12
41,1.02262981706e-08
41,1.11302012972e-11
41,6.51827559319e-07
41,2.04291910714e-09
42,0.000221401122474
42,0.000145828177885
42,9.41904936156e-15
42,9.34453338058e-12
42,0.000132213371135
42,0.00575095484652
42,2.95429692145e-12
42,1.63477709189e-10
42,1.33763138043e-10
42,1.02169536372e-08
42,4.73335408647e-08
42,5.71388218063e-08
42,6.51693796181e-07
43,0.000221400212716
43,2.8859074923e-08
43,5.5097245523e-09
43,0.000145828177885
43,0.000171974431485
43,0.0215854342
43,4.67970763435e-08
43,7.05270548292e-12
43,9.09758235177e-10
43,2.2770022331e-08
43,5.36464521158e-10
43,6.5161307844e-07
44,8.56129399568e-06
44,1.2483984528e-05
44,3.37025112845e-06
44,2.82322168713e-06
44,1.68529409363e-06
44,3.20205877791e-06
44,6.20188226458e-06
44,3.01229466297e-06
44,0.000101117308559
44,3.37058818727e-06
44,0.0164746877097
44,0.128793560238
44,1.78069823013e-10
44,9.58636035593e-10
44,1.46599628562e-07
44,7.31688412163e-10
45,1.12573670609e-05
45,1.38362445112e-06
45,5.07636882675e-07
45,3.52911366897e-07
45,6.90053192567e-05
45,4.7227827028e-07
45,3.21119893027e-05
45,2.82322168713e-06
45,1.68529409363e-06
45,3.20102242384e-06
45,3.01091948144e-06
45,5.22196711163e-06
45,0.00299834578063
45,0.00619130010928
45,0.153556104997
45,2.01632536671e-10
45,1.46599628562e-07
45,1.03635406421e-09
45,1.37518152083e-09
45,8.56129399568e-06
45,1.98662667733e-06
45,8.73706100247e-07
45,5.30055875492e-10
46,3.39232855933e-07
46,6.90053192567e-05
46,3.20042045749e-06
46,1.3460612377e-06
46,3.21119893027e-05
46,3.52911366897e-07
46,2.82322168713e-06
46,1.46599628562e-07
46,0.0013232922719
46,0.136629417775
46,0.00167505350873
46,3.01091333587e-06
46,1.35993908212e-12
46,6.01966358156e-10
46,1.03434390523e-09
46,1.12573670609e-05
46,6.14557520984e-12
46,8.54511521017e-06
46,8.73706100247e-07
47,0.0013232922719
47,2.92191207536e-07
47,4.70416483969e-08
47,6.90053192567e-05
47,3.20001387226e-06
47,3.21119893027e-05
47,0.000837526754366
47,2.82322168713e-06
47,0.000837526754366
47,0.242671010226
47,0.0738136833391
47,3.4739866948e-12
47,1.01980726216e-12
47,7.08518230295e-13
47,2.95113938274e-06
47,2.62172235799e-06
47,2.97225346944e-06
47,6.00946550894e-10
47,4.06585229327e-10
47,1.03086991853e-09
47,5.43705697955e-12
47,1.3460612377e-06
48,3.21119893027e-05
48,4.70416483969e-08
48,2.67125785321e-07
48,2.50654222151e-08
48,1.84815456081e-05
48,2.82322168713e-06
48,1.60560129357e-06
48,1.59441257868e-06
48,0.00940005327483
48,0.204164060935
48,4.06246858633e-10
48,5.65534889796e-11
48,7.26708187118e-10
48,3.38370694307e-13
48,7.40551263362e-13
48,9.34370726173e-11
48,1.54171169818e-10
48,6.0020599963e-10
48,4.34964558364e-12
48,1.08741139591e-12
48,1.6419585913e-07
48,1.18186537857e-06
48,5.05237736486e-05
49,1.84815456081e-05
49,2.50654222151e-08
49,3.03236657867e-09
