distance,flow
11,7.35421289043e-14
37,1.06698565765e-08
31,2.66534978213e-08
42,8.7155542012e-09
43,5.72845121943e-10
18,1.46931724902e-16
218,1.38366525734e-07
48,3.00358664092e-10
49,4.10357864438e-12
31,8.19697022562e-10
18,2.23246842399e-16
47,7.80689657612e-06
56,1.15405113568e-12
28,2.58284743041e-14
23,9.5556810577e-16
116,5.13639963821e-07
49,1.01166040202e-21
53,9.49734406307e-13
48,2.02756260397e-10
214,6.94941513151e-07
30,1.16137722677e-17
19,4.90236677675e-14
34,4.69258833137e-21
43,1.95890641078e-15
54,2.85317554236e-09
41,3.01338378565e-09
56,6.60545609807e-07
49,3.31659782826e-21
210,1.0773855566e-10
221,1.20908195745e-11
33,4.64474306961e-22
49,6.683066107e-12
24,5.45517315392e-09
36,3.19143660754e-22
221,1.36853875081e-11
37,1.55623698753e-07
47,1.83217000433e-18
29,2.38830689365e-39
49,1.27081084614e-20
4,0.0258153532786
54,2.5817416314e-09
49,8.18990003947e-08
43,3.14698506649e-13
31,2.33458018404e-11
40,6.94642887173e-09
213,2.49540100723e-08
38,2.48910130515e-12
37,7.97616780587e-10
218,1.44472574703e-10
33,2.15996185919e-08
43,1.64397187549e-06
46,2.29740197553e-13
25,6.50773242675e-13
33,8.65335019092e-10
15,6.30474192462e-15
20,4.26782206157e-22
32,2.70457849222e-08
24,1.99613925049e-27
6,0.000139195031662
36,7.02157842978e-07
28,7.06380745995e-20
49,9.24996279445e-20
219,2.47982949886e-06
49,1.1987152812e-21
29,2.2074819329e-11
23,1.07207402836e-08
25,1.88599591534e-14
37,6.43559129395e-15
29,4.04139764175e-39
19,4.24133919595e-07
43,2.71970850489e-09
50,2.29448017479e-17
219,1.34943727702e-07
35,2.31169417328e-07
37,7.34236033419e-07
221,2.50059271572e-08
45,6.51776542606e-06
51,8.48673183932e-06
25,2.83101524158e-14
48,9.30371876491e-10
47,2.236574916e-12
223,7.2466861396e-08
49,1.58833331031e-21
29,1.0945585692e-37
53,2.68292918845e-07
31,1.02432425438e-12
33,4.69258833137e-21
48,5.44822465762e-10
51,2.04905622205e-20
27,1.67588076476e-09
74,3.46932508693e-05
219,5.96383390816e-05
35,2.5056631414e-11
216,2.79993185413e-11
222,1.39494044854e-07
41,1.56377705204e-11
48,5.60843984011e-09
20,3.18230029188e-20
29,3.93155901747e-34
19,2.80607341826e-05
75,1.49995696549e-06
53,8.76928257077e-13
116,9.63074932164e-07
35,8.43649163117e-07
54,7.31023999525e-12
35,4.53378733745e-05
210,2.19975796554e-09
37,1.53496493665e-08
39,7.44344120209e-07
48,5.52048450664e-07
60,6.23007168627e-13
59,0.000418876104975
30,2.67646123156e-07
35,5.05741611358e-10
14,9.12935458404e-16
64,7.06414002098e-11
17,5.36301188272e-17
53,8.54548523334e-09
70,7.79864596534e-11
16,2.81689544472e-12
34,2.10259598463e-08
53,2.55328228428e-12
37,3.06339309949e-09
36,6.71397581173e-15
16,1.20456007073e-08
44,7.18303822298e-09
18,2.77774518872e-16
116,3.86634457142e-07
217,1.40004000697e-09
48,4.02617881109e-10
33,4.31397743278e-07
44,8.34109454661e-11
226,2.65598018639e-10
57,2.74623096413e-11
49,1.6163238397e-21
213,1.13426963894e-08
36,7.79274451439e-08
17,4.50465435419e-20
44,4.24489366368e-09
56,1.17638056809e-11
219,4.11838407546e-10
27,1.89668294564e-16
18,1.14410854941e-08
222,7.52713257424e-10
40,5.07280471088e-14
42,1.11919693025e-06
19,1.35313885292e-22
36,3.97386027139e-07
23,8.84622025188e-17
12,2.35175050359e-11
18,1.94084858159e-09
46,4.44286976837e-08
36,1.94896122898e-19
48,2.07404675484e-10
37,1.72804355023e-20
45,2.43231649943e-11
24,2.3412969273e-08
64,7.16454223802e-11
65,1.28885255768e-08
60,4.65976971916e-17
9,3.27563794337e-12
36,1.07733074532e-09
33,4.52145889584e-11
54,5.38698680775e-12
116,1.02856402755e-06
42,3.35759079075e-07
43,5.55105885807e-09
43,6.24231202438e-11
48,1.70186223347e-12
33,7.14893818964e-10
221,9.38591702463e-09
54,4.55731260012e-12
59,3.40827430219e-08
43,3.54927788395e-07
43,3.47213243129e-07
22,7.10910509194e-08
42,4.95542915973e-13
50,2.28647039875e-14
36,3.97868461271e-10
199,8.61841077988e-05
52,9.67392950941e-12
43,2.12391119198e-09
62,3.93691528411e-10
31,1.52689395448e-09
43,3.15846903311e-07
217,1.83483779481e-08
198,8.61841077988e-05
43,4.01364540443e-10
208,3.24874403989e-09
36,2.93768895922e-10
197,8.61841077988e-05
33,2.95372711922e-07
48,2.36548482883e-09
196,8.61841077988e-05
195,8.61841077988e-05
54,2.71381951767e-12
35,2.0739446418e-07
58,3.64426361248e-07
194,8.61841077988e-05
60,1.59433317571e-11
34,2.03202039241e-07
193,8.61841077988e-05
16,4.25050904259e-07
27,1.55203601877e-18
33,1.39867300457e-06
219,2.19550008245e-07
11,2.83059051537e-07
24,1.4047778355e-08
50,1.06519482977e-07
11,6.46839664088e-11
23,1.73710445443e-12
45,8.93699875531e-10
31,1.4752305743e-10
33,4.24393836845e-13
222,3.03039459555e-08
227,2.91789482834e-08
52,7.00152252286e-07
58,0.000418876104975
31,4.63995396998e-07
219,5.24922719563e-09
39,3.44477660556e-07
44,1.73337828372e-14
13,3.10167360178e-13
55,1.80296150691e-12
35,6.56739031372e-11
43,3.54672222683e-07
14,6.71722515416e-12
11,7.50982006812e-08
30,1.13690360631e-10
35,0.000833616716928
192,8.61616294375e-05
38,1.08299468607e-15
36,8.68011752237e-08
37,8.2656856808e-10
30,1.50211160165e-07
47,5.2594215541e-08
191,8.61616294375e-05
35,2.68269168146e-06
190,8.61616294375e-05
32,6.359183539e-08
44,1.38859910668e-09
189,8.61616294375e-05
45,2.14479404818e-15
188,8.61616294375e-05
187,8.61616294375e-05
35,1.53443023303e-08
186,8.61616294375e-05
48,1.70019701795e-13
185,8.61616264536e-05
217,4.78064660548e-11
36,4.467592363e-07
18,2.80607963261e-10
19,4.16830425509e-13
41,9.00753289374e-13
32,4.25888884473e-07
49,0.000196130900509
39,8.07804243648e-07
227,1.88871668239e-07
222,1.24775773759e-05
54,2.25907300106e-12
49,1.23563538759e-18
5,7.68316730652e-06
24,6.37317098954e-12
37,9.35969131837e-12
24,9.55840942648e-19
33,1.99671548798e-14
43,3.52530347777e-07
224,1.06855872598e-08
28,8.95315102428e-09
48,3.43395702459e-11
36,1.02377582724e-08
73,3.46932472822e-05
31,4.09946702544e-09
36,1.93488646142e-08
49,9.41643770051e-20
74,1.49995696549e-06
229,6.84027258215e-12
221,7.13358305835e-12
32,2.66422959268e-07
45,5.25091655008e-11
24,1.68419090636e-10
36,2.81645031979e-14
226,6.04738944357e-10
217,2.51944858817e-08
24,1.13073297408e-06
36,4.22782168921e-10
69,7.79864596534e-11
217,4.78070135269e-11
52,2.04633889784e-13
30,1.067391335e-08
42,7.18303822298e-09
40,2.51930692338e-14
217,7.3868545076e-08
64,3.04742181968e-07
39,4.25160128236e-06
47,5.93550264798e-09
28,1.37584531524e-11
16,1.20456007073e-07
73,1.49719849107e-10
6,0.00011716660623
15,5.93049194213e-14
56,4.82602074887e-10
37,4.2419179365e-09
53,2.49531991227e-09
46,1.87261106903e-10
216,4.26459708557e-07
38,2.49947745891e-08
31,1.32360181305e-20
184,8.61616264536e-05
45,4.78736208497e-05
38,8.58934103701e-07
29,2.15991836223e-13
53,7.50898062014e-08
28,5.01639653167e-12
47,1.32448373766e-14
182,8.61616264536e-05
223,1.24684405327e-10
36,1.92939253042e-11
181,8.61616264536e-05
219,4.76203140935e-09
180,8.61616264536e-05
33,1.2269644768e-08
57,6.02972004672e-09
210,2.19958921289e-09
69,1.33871190297e-09
54,7.942452524e-13
179,8.61612762985e-05
52,1.33664107447e-10
41,7.18303822298e-09
32,1.56902560687e-07
6,1.38681703297e-07
31,1.14050643972e-39
19,8.12941659512e-15
41,3.51539334972e-08
50,8.79764178467e-08
217,1.5252580472e-10
24,3.22888099862e-09
46,9.94066152052e-11
226,2.6780468718e-09
230,1.41412395663e-08
32,2.82856468236e-07
36,3.89440762591e-08
53,0.000872326621872
61,6.20600008324e-15
216,8.7083808149e-08
37,1.15047401315e-07
38,5.77292858257e-11
48,5.79191341461e-06
35,1.83509085343e-09
225,2.60357327811e-09
33,1.46112385242e-16
37,3.74216813672e-12
37,4.06998301282e-10
219,1.1232646569e-10
33,1.56659590055e-16
34,1.3372295032e-08
53,9.36497902286e-14
38,4.9814017054e-13
40,7.18303822298e-09
13,1.46494133569e-14
52,0.000872326621872
14,4.71802746338e-09
19,1.65442825323e-11
225,1.65998207366e-08
66,9.97991595289e-12
39,7.22772218e-06
230,2.72794510557e-07
13,3.87709200224e-14
31,4.47485323511e-22
48,5.31612621568e-07
30,5.59938869087e-16
38,2.58223872621e-11
42,6.04073815624e-08
14,5.64397668865e-09
37,1.54925482674e-13
23,1.67358612165e-11
36,1.54925482674e-13
39,7.18303822298e-09
63,1.28025972623e-10
45,3.78440826504e-11
43,5.25386401689e-08
6,0.000250278244559
43,3.54288706424e-07
10,7.60683708445e-12
33,3.51235490069e-43
223,3.66393443257e-08
61,5.61760304008e-10
29,2.80186210185e-39
15,3.32165980384e-17
41,9.30151644258e-08
223,2.06864503164e-09
116,6.42049954776e-07
29,4.73018282501e-10
22,1.63805634964e-09
51,1.0802010871e-06
226,1.73750472491e-07
43,3.46039677514e-07
36,6.58436222569e-08
116,7.50790873776e-07
30,6.75167649048e-13
22,3.77944574865e-09
45,1.02883920609e-10
39,6.35035860341e-11
224,4.34340531844e-07
18,3.78855246767e-10
9,1.22573534202e-12
36,1.90709811291e-11
43,3.04030638252e-09
33,1.0318303271e-09
48,1.27520056841e-07
33,1.78930744671e-09
44,2.02223241224e-11
60,5.61760304008e-10
57,3.96691756912e-10
56,2.13456495196e-10
22,1.60716790329e-09
64,1.26262240894e-10
21,2.76215714384e-11
27,2.72294989371e-07
219,0.000119281139444
38,3.84338400162e-10
61,4.20863119502e-11
33,4.78183655153e-21
217,7.93081086322e-06
48,5.36146111823e-10
217,1.52256338049e-09
43,3.53272630094e-07
213,1.33875044781e-08
35,1.04542802495e-22
49,2.46318699423e-19
27,4.36755576385e-08
221,2.48807002197e-12
116,9.34755814803e-07
48,1.83547497538e-10
45,2.90873806876e-08
34,5.66729304011e-07
215,4.99199522615e-06
11,6.1010921449e-12
57,3.57524247141e-08
17,1.81147768188e-10
44,1.87833930381e-10
53,2.05038437592e-07
42,3.64514117433e-06
39,1.806930545e-06
209,2.31132696112e-09
38,7.18303822298e-09
23,1.01558127833e-13
32,2.01995496655e-21
38,3.99638027363e-10
